time,node_id,node_type,capacity,queue,load_ratio,is_overload,active_orders,delivered_orders,stuck_orders
380,pvz8,pvz,5,4,0.8,0,7246,30961,0
380,pvz9,pvz,12,4,0.3333333333333333,0,7246,30961,0
380,pvz10,pvz,14,7,0.5,0,7246,30961,0
380,pvz11,pvz,10,4,0.4,0,7246,30961,0
380,pvz12,pvz,13,7,0.5384615384615384,0,7246,30961,0
380,pvz13,pvz,15,4,0.26666666666666666,0,7246,30961,0
380,pvz14,pvz,11,3,0.2727272727272727,0,7246,30961,0
380,pvz15,pvz,11,2,0.18181818181818182,0,7246,30961,0
380,pvz16,pvz,6,6,1.0,0,7246,30961,0
380,pvz17,pvz,6,7,1.1666666666666667,1,7246,30961,0
380,pvz18,pvz,12,7,0.5833333333333334,0,7246,30961,0
380,pvz19,pvz,7,6,0.8571428571428571,0,7246,30961,0
381,wh0,warehouse,33,935,28.333333333333332,1,7258,31051,0
381,wh1,warehouse,36,7,0.19444444444444445,0,7258,31051,0
381,wh2,warehouse,26,1917,73.73076923076923,1,7258,31051,0
381,wh3,warehouse,29,1637,56.44827586206897,1,7258,31051,0
381,hub0,hub,21,590,28.095238095238095,1,7258,31051,0
381,hub1,hub,15,12,0.8,0,7258,31051,0
381,hub2,hub,22,582,26.454545454545453,1,7258,31051,0
381,hub3,hub,11,309,28.09090909090909,1,7258,31051,0
381,hub4,hub,11,315,28.636363636363637,1,7258,31051,0
381,hub5,hub,23,618,26.869565217391305,1,7258,31051,0
381,hub6,hub,10,250,25.0,1,7258,31051,0
381,pvz0,pvz,12,7,0.5833333333333334,0,7258,31051,0
381,pvz1,pvz,7,7,1.0,0,7258,31051,0
381,pvz2,pvz,10,6,0.6,0,7258,31051,0
381,pvz3,pvz,10,6,0.6,0,7258,31051,0
381,pvz4,pvz,7,6,0.8571428571428571,0,7258,31051,0
381,pvz5,pvz,5,1,0.2,0,7258,31051,0
381,pvz6,pvz,8,1,0.125,0,7258,31051,0
381,pvz7,pvz,11,6,0.5454545454545454,0,7258,31051,0
381,pvz8,pvz,5,2,0.4,0,7258,31051,0
381,pvz9,pvz,12,1,0.08333333333333333,0,7258,31051,0
381,pvz10,pvz,14,8,0.5714285714285714,0,7258,31051,0
381,pvz11,pvz,10,4,0.4,0,7258,31051,0
381,pvz12,pvz,13,3,0.23076923076923078,0,7258,31051,0
381,pvz13,pvz,15,4,0.26666666666666666,0,7258,31051,0
381,pvz14,pvz,11,5,0.45454545454545453,0,7258,31051,0
381,pvz15,pvz,11,6,0.5454545454545454,0,7258,31051,0
381,pvz16,pvz,6,3,0.5,0,7258,31051,0
381,pvz17,pvz,6,5,0.8333333333333334,0,7258,31051,0
381,pvz18,pvz,12,2,0.16666666666666666,0,7258,31051,0
381,pvz19,pvz,7,3,0.42857142857142855,0,7258,31051,0
382,wh0,warehouse,33,953,28.87878787878788,1,7275,31137,0
382,wh1,warehouse,36,5,0.1388888888888889,0,7275,31137,0
382,wh2,warehouse,26,1920,73.84615384615384,1,7275,31137,0
382,wh3,warehouse,29,1635,56.37931034482759,1,7275,31137,0
382,hub0,hub,21,592,28.19047619047619,1,7275,31137,0
382,hub1,hub,15,17,1.1333333333333333,1,7275,31137,0
382,hub2,hub,22,574,26.09090909090909,1,7275,31137,0
382,hub3,hub,11,314,28.545454545454547,1,7275,31137,0
382,hub4,hub,11,313,28.454545454545453,1,7275,31137,0
382,hub5,hub,23,615,26.73913043478261,1,7275,31137,0
382,hub6,hub,10,254,25.4,1,7275,31137,0
382,pvz0,pvz,12,4,0.3333333333333333,0,7275,31137,0
382,pvz1,pvz,7,4,0.5714285714285714,0,7275,31137,0
382,pvz2,pvz,10,2,0.2,0,7275,31137,0
382,pvz3,pvz,10,2,0.2,0,7275,31137,0
382,pvz4,pvz,7,2,0.2857142857142857,0,7275,31137,0
382,pvz5,pvz,5,3,0.6,0,7275,31137,0
382,pvz6,pvz,8,1,0.125,0,7275,31137,0
382,pvz7,pvz,11,3,0.2727272727272727,0,7275,31137,0
382,pvz8,pvz,5,3,0.6,0,7275,31137,0
382,pvz9,pvz,12,9,0.75,0,7275,31137,0
382,pvz10,pvz,14,3,0.21428571428571427,0,7275,31137,0
382,pvz11,pvz,10,6,0.6,0,7275,31137,0
382,pvz12,pvz,13,5,0.38461538461538464,0,7275,31137,0
382,pvz13,pvz,15,7,0.4666666666666667,0,7275,31137,0
382,pvz14,pvz,11,7,0.6363636363636364,0,7275,31137,0
382,pvz15,pvz,11,2,0.18181818181818182,0,7275,31137,0
382,pvz16,pvz,6,5,0.8333333333333334,0,7275,31137,0
382,pvz17,pvz,6,7,1.1666666666666667,1,7275,31137,0
382,pvz18,pvz,12,2,0.16666666666666666,0,7275,31137,0
382,pvz19,pvz,7,6,0.8571428571428571,0,7275,31137,0
383,wh0,warehouse,33,948,28.727272727272727,1,7295,31219,0
383,wh1,warehouse,36,13,0.3611111111111111,0,7295,31219,0
383,wh2,warehouse,26,1927,74.11538461538461,1,7295,31219,0
383,wh3,warehouse,29,1631,56.241379310344826,1,7295,31219,0
383,hub0,hub,21,590,28.095238095238095,1,7295,31219,0
383,hub1,hub,15,17,1.1333333333333333,1,7295,31219,0
383,hub2,hub,22,586,26.636363636363637,1,7295,31219,0
383,hub3,hub,11,309,28.09090909090909,1,7295,31219,0
383,hub4,hub,11,324,29.454545454545453,1,7295,31219,0
383,hub5,hub,23,621,27.0,1,7295,31219,0
383,hub6,hub,10,253,25.3,1,7295,31219,0
383,pvz0,pvz,12,1,0.08333333333333333,0,7295,31219,0
383,pvz1,pvz,7,7,1.0,0,7295,31219,0
383,pvz2,pvz,10,7,0.7,0,7295,31219,0
383,pvz3,pvz,10,2,0.2,0,7295,31219,0
383,pvz4,pvz,7,5,0.7142857142857143,0,7295,31219,0
383,pvz5,pvz,5,0,0.0,0,7295,31219,0
383,pvz6,pvz,8,0,0.0,0,7295,31219,0
383,pvz7,pvz,11,1,0.09090909090909091,0,7295,31219,0
383,pvz8,pvz,5,8,1.6,1,7295,31219,0
383,pvz9,pvz,12,7,0.5833333333333334,0,7295,31219,0
383,pvz10,pvz,14,0,0.0,0,7295,31219,0
383,pvz11,pvz,10,2,0.2,0,7295,31219,0
383,pvz12,pvz,13,4,0.3076923076923077,0,7295,31219,0
383,pvz13,pvz,15,3,0.2,0,7295,31219,0
383,pvz14,pvz,11,5,0.45454545454545453,0,7295,31219,0
383,pvz15,pvz,11,5,0.45454545454545453,0,7295,31219,0
383,pvz16,pvz,6,3,0.5,0,7295,31219,0
383,pvz17,pvz,6,4,0.6666666666666666,0,7295,31219,0
383,pvz18,pvz,12,6,0.5,0,7295,31219,0
383,pvz19,pvz,7,6,0.8571428571428571,0,7295,31219,0
384,wh0,warehouse,33,953,28.87878787878788,1,7334,31292,0
384,wh1,warehouse,36,15,0.4166666666666667,0,7334,31292,0
384,wh2,warehouse,26,1937,74.5,1,7334,31292,0
384,wh3,warehouse,29,1628,56.13793103448276,1,7334,31292,0
384,hub0,hub,21,590,28.095238095238095,1,7334,31292,0
384,hub1,hub,15,19,1.2666666666666666,1,7334,31292,0
384,hub2,hub,22,590,26.818181818181817,1,7334,31292,0
384,hub3,hub,11,318,28.90909090909091,1,7334,31292,0
384,hub4,hub,11,317,28.818181818181817,1,7334,31292,0
384,hub5,hub,23,616,26.782608695652176,1,7334,31292,0
384,hub6,hub,10,260,26.0,1,7334,31292,0
384,pvz0,pvz,12,2,0.16666666666666666,0,7334,31292,0
384,pvz1,pvz,7,0,0.0,0,7334,31292,0
384,pvz2,pvz,10,5,0.5,0,7334,31292,0
384,pvz3,pvz,10,7,0.7,0,7334,31292,0
384,pvz4,pvz,7,9,1.2857142857142858,1,7334,31292,0
384,pvz5,pvz,5,2,0.4,0,7334,31292,0
384,pvz6,pvz,8,5,0.625,0,7334,31292,0
384,pvz7,pvz,11,7,0.6363636363636364,0,7334,31292,0
384,pvz8,pvz,5,11,2.2,1,7334,31292,0
384,pvz9,pvz,12,5,0.4166666666666667,0,7334,31292,0
384,pvz10,pvz,14,0,0.0,0,7334,31292,0
384,pvz11,pvz,10,3,0.3,0,7334,31292,0
384,pvz12,pvz,13,2,0.15384615384615385,0,7334,31292,0
384,pvz13,pvz,15,2,0.13333333333333333,0,7334,31292,0
384,pvz14,pvz,11,5,0.45454545454545453,0,7334,31292,0
384,pvz15,pvz,11,4,0.36363636363636365,0,7334,31292,0
384,pvz16,pvz,6,9,1.5,1,7334,31292,0
384,pvz17,pvz,6,3,0.5,0,7334,31292,0
384,pvz18,pvz,12,2,0.16666666666666666,0,7334,31292,0
384,pvz19,pvz,7,8,1.1428571428571428,1,7334,31292,0
385,wh0,warehouse,33,948,28.727272727272727,1,7346,31371,0
385,wh1,warehouse,36,4,0.1111111111111111,0,7346,31371,0
385,wh2,warehouse,26,1935,74.42307692307692,1,7346,31371,0
385,wh3,warehouse,29,1634,56.3448275862069,1,7346,31371,0
385,hub0,hub,21,595,28.333333333333332,1,7346,31371,0
385,hub1,hub,15,16,1.0666666666666667,1,7346,31371,0
385,hub2,hub,22,592,26.90909090909091,1,7346,31371,0
385,hub3,hub,11,313,28.454545454545453,1,7346,31371,0
385,hub4,hub,11,320,29.09090909090909,1,7346,31371,0
385,hub5,hub,23,627,27.26086956521739,1,7346,31371,0
385,hub6,hub,10,262,26.2,1,7346,31371,0
385,pvz0,pvz,12,1,0.08333333333333333,0,7346,31371,0
385,pvz1,pvz,7,4,0.5714285714285714,0,7346,31371,0
385,pvz2,pvz,10,4,0.4,0,7346,31371,0
385,pvz3,pvz,10,12,1.2,1,7346,31371,0
385,pvz4,pvz,7,3,0.42857142857142855,0,7346,31371,0
385,pvz5,pvz,5,1,0.2,0,7346,31371,0
385,pvz6,pvz,8,3,0.375,0,7346,31371,0
385,pvz7,pvz,11,6,0.5454545454545454,0,7346,31371,0
385,pvz8,pvz,5,8,1.6,1,7346,31371,0
385,pvz9,pvz,12,8,0.6666666666666666,0,7346,31371,0
385,pvz10,pvz,14,4,0.2857142857142857,0,7346,31371,0
385,pvz11,pvz,10,6,0.6,0,7346,31371,0
385,pvz12,pvz,13,3,0.23076923076923078,0,7346,31371,0
385,pvz13,pvz,15,4,0.26666666666666666,0,7346,31371,0
385,pvz14,pvz,11,6,0.5454545454545454,0,7346,31371,0
385,pvz15,pvz,11,8,0.7272727272727273,0,7346,31371,0
385,pvz16,pvz,6,7,1.1666666666666667,1,7346,31371,0
385,pvz17,pvz,6,1,0.16666666666666666,0,7346,31371,0
385,pvz18,pvz,12,7,0.5833333333333334,0,7346,31371,0
385,pvz19,pvz,7,4,0.5714285714285714,0,7346,31371,0
386,wh0,warehouse,33,938,28.424242424242426,1,7332,31465,0
386,wh1,warehouse,36,5,0.1388888888888889,0,7332,31465,0
386,wh2,warehouse,26,1941,74.65384615384616,1,7332,31465,0
386,wh3,warehouse,29,1630,56.206896551724135,1,7332,31465,0
386,hub0,hub,21,597,28.428571428571427,1,7332,31465,0
386,hub1,hub,15,15,1.0,0,7332,31465,0
386,hub2,hub,22,599,27.227272727272727,1,7332,31465,0
386,hub3,hub,11,310,28.181818181818183,1,7332,31465,0
386,hub4,hub,11,325,29.545454545454547,1,7332,31465,0
386,hub5,hub,23,628,27.304347826086957,1,7332,31465,0
386,hub6,hub,10,265,26.5,1,7332,31465,0
386,pvz0,pvz,12,4,0.3333333333333333,0,7332,31465,0
386,pvz1,pvz,7,2,0.2857142857142857,0,7332,31465,0
386,pvz2,pvz,10,6,0.6,0,7332,31465,0
386,pvz3,pvz,10,6,0.6,0,7332,31465,0
386,pvz4,pvz,7,4,0.5714285714285714,0,7332,31465,0
386,pvz5,pvz,5,0,0.0,0,7332,31465,0
386,pvz6,pvz,8,4,0.5,0,7332,31465,0
386,pvz7,pvz,11,5,0.45454545454545453,0,7332,31465,0
386,pvz8,pvz,5,7,1.4,1,7332,31465,0
386,pvz9,pvz,12,4,0.3333333333333333,0,7332,31465,0
386,pvz10,pvz,14,4,0.2857142857142857,0,7332,31465,0
386,pvz11,pvz,10,5,0.5,0,7332,31465,0
386,pvz12,pvz,13,4,0.3076923076923077,0,7332,31465,0
386,pvz13,pvz,15,1,0.06666666666666667,0,7332,31465,0
386,pvz14,pvz,11,4,0.36363636363636365,0,7332,31465,0
386,pvz15,pvz,11,5,0.45454545454545453,0,7332,31465,0
386,pvz16,pvz,6,5,0.8333333333333334,0,7332,31465,0
386,pvz17,pvz,6,6,1.0,0,7332,31465,0
386,pvz18,pvz,12,1,0.08333333333333333,0,7332,31465,0
386,pvz19,pvz,7,2,0.2857142857142857,0,7332,31465,0
387,wh0,warehouse,33,937,28.393939393939394,1,7343,31542,0
387,wh1,warehouse,36,4,0.1111111111111111,0,7343,31542,0
387,wh2,warehouse,26,1938,74.53846153846153,1,7343,31542,0
387,wh3,warehouse,29,1631,56.241379310344826,1,7343,31542,0
387,hub0,hub,21,601,28.61904761904762,1,7343,31542,0
387,hub1,hub,15,16,1.0666666666666667,1,7343,31542,0
387,hub2,hub,22,601,27.318181818181817,1,7343,31542,0
387,hub3,hub,11,312,28.363636363636363,1,7343,31542,0
387,hub4,hub,11,325,29.545454545454547,1,7343,31542,0
387,hub5,hub,23,636,27.652173913043477,1,7343,31542,0
387,hub6,hub,10,262,26.2,1,7343,31542,0
387,pvz0,pvz,12,5,0.4166666666666667,0,7343,31542,0
387,pvz1,pvz,7,4,0.5714285714285714,0,7343,31542,0
387,pvz2,pvz,10,7,0.7,0,7343,31542,0
387,pvz3,pvz,10,1,0.1,0,7343,31542,0
387,pvz4,pvz,7,4,0.5714285714285714,0,7343,31542,0
387,pvz5,pvz,5,0,0.0,0,7343,31542,0
387,pvz6,pvz,8,3,0.375,0,7343,31542,0
387,pvz7,pvz,11,3,0.2727272727272727,0,7343,31542,0
387,pvz8,pvz,5,4,0.8,0,7343,31542,0
387,pvz9,pvz,12,5,0.4166666666666667,0,7343,31542,0
387,pvz10,pvz,14,4,0.2857142857142857,0,7343,31542,0
387,pvz11,pvz,10,5,0.5,0,7343,31542,0
387,pvz12,pvz,13,9,0.6923076923076923,0,7343,31542,0
387,pvz13,pvz,15,5,0.3333333333333333,0,7343,31542,0
387,pvz14,pvz,11,6,0.5454545454545454,0,7343,31542,0
387,pvz15,pvz,11,3,0.2727272727272727,0,7343,31542,0
387,pvz16,pvz,6,2,0.3333333333333333,0,7343,31542,0
387,pvz17,pvz,6,2,0.3333333333333333,0,7343,31542,0
387,pvz18,pvz,12,6,0.5,0,7343,31542,0
387,pvz19,pvz,7,2,0.2857142857142857,0,7343,31542,0
388,wh0,warehouse,33,928,28.12121212121212,1,7355,31622,0
388,wh1,warehouse,36,2,0.05555555555555555,0,7355,31622,0
388,wh2,warehouse,26,1947,74.88461538461539,1,7355,31622,0
388,wh3,warehouse,29,1634,56.3448275862069,1,7355,31622,0
388,hub0,hub,21,597,28.428571428571427,1,7355,31622,0
388,hub1,hub,15,18,1.2,1,7355,31622,0
388,hub2,hub,22,593,26.954545454545453,1,7355,31622,0
388,hub3,hub,11,321,29.181818181818183,1,7355,31622,0
388,hub4,hub,11,322,29.272727272727273,1,7355,31622,0
388,hub5,hub,23,645,28.043478260869566,1,7355,31622,0
388,hub6,hub,10,260,26.0,1,7355,31622,0
388,pvz0,pvz,12,5,0.4166666666666667,0,7355,31622,0
388,pvz1,pvz,7,6,0.8571428571428571,0,7355,31622,0
388,pvz2,pvz,10,3,0.3,0,7355,31622,0
388,pvz3,pvz,10,2,0.2,0,7355,31622,0
388,pvz4,pvz,7,9,1.2857142857142858,1,7355,31622,0
388,pvz5,pvz,5,0,0.0,0,7355,31622,0
388,pvz6,pvz,8,4,0.5,0,7355,31622,0
388,pvz7,pvz,11,4,0.36363636363636365,0,7355,31622,0
388,pvz8,pvz,5,5,1.0,0,7355,31622,0
388,pvz9,pvz,12,4,0.3333333333333333,0,7355,31622,0
388,pvz10,pvz,14,4,0.2857142857142857,0,7355,31622,0
388,pvz11,pvz,10,7,0.7,0,7355,31622,0
388,pvz12,pvz,13,1,0.07692307692307693,0,7355,31622,0
388,pvz13,pvz,15,9,0.6,0,7355,31622,0
388,pvz14,pvz,11,3,0.2727272727272727,0,7355,31622,0
388,pvz15,pvz,11,4,0.36363636363636365,0,7355,31622,0
388,pvz16,pvz,6,10,1.6666666666666667,1,7355,31622,0
388,pvz17,pvz,6,2,0.3333333333333333,0,7355,31622,0
388,pvz18,pvz,12,2,0.16666666666666666,0,7355,31622,0
388,pvz19,pvz,7,4,0.5714285714285714,0,7355,31622,0
389,wh0,warehouse,33,939,28.454545454545453,1,7388,31704,0
389,wh1,warehouse,36,4,0.1111111111111111,0,7388,31704,0
389,wh2,warehouse,26,1957,75.26923076923077,1,7388,31704,0
389,wh3,warehouse,29,1646,56.758620689655174,1,7388,31704,0
389,hub0,hub,21,607,28.904761904761905,1,7388,31704,0
389,hub1,hub,15,21,1.4,1,7388,31704,0
389,hub2,hub,22,597,27.136363636363637,1,7388,31704,0
389,hub3,hub,11,316,28.727272727272727,1,7388,31704,0
389,hub4,hub,11,325,29.545454545454547,1,7388,31704,0
389,hub5,hub,23,634,27.565217391304348,1,7388,31704,0
389,hub6,hub,10,258,25.8,1,7388,31704,0
389,pvz0,pvz,12,6,0.5,0,7388,31704,0
389,pvz1,pvz,7,4,0.5714285714285714,0,7388,31704,0
389,pvz2,pvz,10,4,0.4,0,7388,31704,0
389,pvz3,pvz,10,4,0.4,0,7388,31704,0
389,pvz4,pvz,7,6,0.8571428571428571,0,7388,31704,0
389,pvz5,pvz,5,0,0.0,0,7388,31704,0
389,pvz6,pvz,8,3,0.375,0,7388,31704,0
389,pvz7,pvz,11,2,0.18181818181818182,0,7388,31704,0
389,pvz8,pvz,5,3,0.6,0,7388,31704,0
389,pvz9,pvz,12,2,0.16666666666666666,0,7388,31704,0
389,pvz10,pvz,14,5,0.35714285714285715,0,7388,31704,0
389,pvz11,pvz,10,1,0.1,0,7388,31704,0
389,pvz12,pvz,13,4,0.3076923076923077,0,7388,31704,0
389,pvz13,pvz,15,3,0.2,0,7388,31704,0
389,pvz14,pvz,11,5,0.45454545454545453,0,7388,31704,0
389,pvz15,pvz,11,7,0.6363636363636364,0,7388,31704,0
389,pvz16,pvz,6,11,1.8333333333333333,1,7388,31704,0
389,pvz17,pvz,6,6,1.0,0,7388,31704,0
389,pvz18,pvz,12,5,0.4166666666666667,0,7388,31704,0
389,pvz19,pvz,7,3,0.42857142857142855,0,7388,31704,0
390,wh0,warehouse,33,935,28.333333333333332,1,7395,31783,0
390,wh1,warehouse,36,5,0.1388888888888889,0,7395,31783,0
390,wh2,warehouse,26,1958,75.3076923076923,1,7395,31783,0
390,wh3,warehouse,29,1644,56.689655172413794,1,7395,31783,0
390,hub0,hub,21,607,28.904761904761905,1,7395,31783,0
390,hub1,hub,15,18,1.2,1,7395,31783,0
390,hub2,hub,22,610,27.727272727272727,1,7395,31783,0
390,hub3,hub,11,318,28.90909090909091,1,7395,31783,0
390,hub4,hub,11,319,29.0,1,7395,31783,0
390,hub5,hub,23,633,27.52173913043478,1,7395,31783,0
390,hub6,hub,10,259,25.9,1,7395,31783,0
390,pvz0,pvz,12,2,0.16666666666666666,0,7395,31783,0
390,pvz1,pvz,7,4,0.5714285714285714,0,7395,31783,0
390,pvz2,pvz,10,8,0.8,0,7395,31783,0
390,pvz3,pvz,10,3,0.3,0,7395,31783,0
390,pvz4,pvz,7,4,0.5714285714285714,0,7395,31783,0
390,pvz5,pvz,5,0,0.0,0,7395,31783,0
390,pvz6,pvz,8,4,0.5,0,7395,31783,0
390,pvz7,pvz,11,5,0.45454545454545453,0,7395,31783,0
390,pvz8,pvz,5,5,1.0,0,7395,31783,0
390,pvz9,pvz,12,4,0.3333333333333333,0,7395,31783,0
390,pvz10,pvz,14,4,0.2857142857142857,0,7395,31783,0
390,pvz11,pvz,10,2,0.2,0,7395,31783,0
390,pvz12,pvz,13,2,0.15384615384615385,0,7395,31783,0
390,pvz13,pvz,15,5,0.3333333333333333,0,7395,31783,0
390,pvz14,pvz,11,3,0.2727272727272727,0,7395,31783,0
390,pvz15,pvz,11,9,0.8181818181818182,0,7395,31783,0
390,pvz16,pvz,6,12,2.0,1,7395,31783,0
390,pvz17,pvz,6,4,0.6666666666666666,0,7395,31783,0
390,pvz18,pvz,12,7,0.5833333333333334,0,7395,31783,0
390,pvz19,pvz,7,2,0.2857142857142857,0,7395,31783,0
391,wh0,warehouse,33,942,28.545454545454547,1,7425,31866,0
391,wh1,warehouse,36,4,0.1111111111111111,0,7425,31866,0
391,wh2,warehouse,26,1963,75.5,1,7425,31866,0
391,wh3,warehouse,29,1652,56.96551724137931,1,7425,31866,0
391,hub0,hub,21,609,29.0,1,7425,31866,0
391,hub1,hub,15,16,1.0666666666666667,1,7425,31866,0
391,hub2,hub,22,608,27.636363636363637,1,7425,31866,0
391,hub3,hub,11,316,28.727272727272727,1,7425,31866,0
391,hub4,hub,11,339,30.818181818181817,1,7425,31866,0
391,hub5,hub,23,636,27.652173913043477,1,7425,31866,0
391,hub6,hub,10,256,25.6,1,7425,31866,0
391,pvz0,pvz,12,5,0.4166666666666667,0,7425,31866,0
391,pvz1,pvz,7,5,0.7142857142857143,0,7425,31866,0
391,pvz2,pvz,10,0,0.0,0,7425,31866,0
391,pvz3,pvz,10,8,0.8,0,7425,31866,0
391,pvz4,pvz,7,2,0.2857142857142857,0,7425,31866,0
391,pvz5,pvz,5,1,0.2,0,7425,31866,0
391,pvz6,pvz,8,2,0.25,0,7425,31866,0
391,pvz7,pvz,11,3,0.2727272727272727,0,7425,31866,0
391,pvz8,pvz,5,2,0.4,0,7425,31866,0
391,pvz9,pvz,12,6,0.5,0,7425,31866,0
391,pvz10,pvz,14,4,0.2857142857142857,0,7425,31866,0
391,pvz11,pvz,10,5,0.5,0,7425,31866,0
391,pvz12,pvz,13,6,0.46153846153846156,0,7425,31866,0
391,pvz13,pvz,15,5,0.3333333333333333,0,7425,31866,0
391,pvz14,pvz,11,2,0.18181818181818182,0,7425,31866,0
391,pvz15,pvz,11,3,0.2727272727272727,0,7425,31866,0
391,pvz16,pvz,6,13,2.1666666666666665,1,7425,31866,0
391,pvz17,pvz,6,3,0.5,0,7425,31866,0
391,pvz18,pvz,12,5,0.4166666666666667,0,7425,31866,0
391,pvz19,pvz,7,4,0.5714285714285714,0,7425,31866,0
392,wh0,warehouse,33,948,28.727272727272727,1,7419,31943,0
392,wh1,warehouse,36,7,0.19444444444444445,0,7419,31943,0
392,wh2,warehouse,26,1951,75.03846153846153,1,7419,31943,0
392,wh3,warehouse,29,1637,56.44827586206897,1,7419,31943,0
392,hub0,hub,21,615,29.285714285714285,1,7419,31943,0
392,hub1,hub,15,16,1.0666666666666667,1,7419,31943,0
392,hub2,hub,22,604,27.454545454545453,1,7419,31943,0
392,hub3,hub,11,321,29.181818181818183,1,7419,31943,0
392,hub4,hub,11,331,30.09090909090909,1,7419,31943,0
392,hub5,hub,23,639,27.782608695652176,1,7419,31943,0
392,hub6,hub,10,256,25.6,1,7419,31943,0
392,pvz0,pvz,12,3,0.25,0,7419,31943,0
392,pvz1,pvz,7,3,0.42857142857142855,0,7419,31943,0
392,pvz2,pvz,10,6,0.6,0,7419,31943,0
392,pvz3,pvz,10,6,0.6,0,7419,31943,0
392,pvz4,pvz,7,4,0.5714285714285714,0,7419,31943,0
392,pvz5,pvz,5,1,0.2,0,7419,31943,0
392,pvz6,pvz,8,2,0.25,0,7419,31943,0
392,pvz7,pvz,11,2,0.18181818181818182,0,7419,31943,0
392,pvz8,pvz,5,2,0.4,0,7419,31943,0
392,pvz9,pvz,12,8,0.6666666666666666,0,7419,31943,0
392,pvz10,pvz,14,10,0.7142857142857143,0,7419,31943,0
392,pvz11,pvz,10,2,0.2,0,7419,31943,0
392,pvz12,pvz,13,3,0.23076923076923078,0,7419,31943,0
392,pvz13,pvz,15,8,0.5333333333333333,0,7419,31943,0
392,pvz14,pvz,11,4,0.36363636363636365,0,7419,31943,0
392,pvz15,pvz,11,9,0.8181818181818182,0,7419,31943,0
392,pvz16,pvz,6,11,1.8333333333333333,1,7419,31943,0
392,pvz17,pvz,6,5,0.8333333333333334,0,7419,31943,0
392,pvz18,pvz,12,3,0.25,0,7419,31943,0
392,pvz19,pvz,7,2,0.2857142857142857,0,7419,31943,0
393,wh0,warehouse,33,942,28.545454545454547,1,7423,32032,0
393,wh1,warehouse,36,3,0.08333333333333333,0,7423,32032,0
393,wh2,warehouse,26,1960,75.38461538461539,1,7423,32032,0
393,wh3,warehouse,29,1641,56.58620689655172,1,7423,32032,0
393,hub0,hub,21,618,29.428571428571427,1,7423,32032,0
393,hub1,hub,15,13,0.8666666666666667,0,7423,32032,0
393,hub2,hub,22,603,27.40909090909091,1,7423,32032,0
393,hub3,hub,11,322,29.272727272727273,1,7423,32032,0
393,hub4,hub,11,334,30.363636363636363,1,7423,32032,0
393,hub5,hub,23,635,27.608695652173914,1,7423,32032,0
393,hub6,hub,10,260,26.0,1,7423,32032,0
393,pvz0,pvz,12,6,0.5,0,7423,32032,0
393,pvz1,pvz,7,5,0.7142857142857143,0,7423,32032,0
393,pvz2,pvz,10,5,0.5,0,7423,32032,0
393,pvz3,pvz,10,2,0.2,0,7423,32032,0
393,pvz4,pvz,7,3,0.42857142857142855,0,7423,32032,0
393,pvz5,pvz,5,1,0.2,0,7423,32032,0
393,pvz6,pvz,8,3,0.375,0,7423,32032,0
393,pvz7,pvz,11,9,0.8181818181818182,0,7423,32032,0
393,pvz8,pvz,5,5,1.0,0,7423,32032,0
393,pvz9,pvz,12,3,0.25,0,7423,32032,0
393,pvz10,pvz,14,3,0.21428571428571427,0,7423,32032,0
393,pvz11,pvz,10,6,0.6,0,7423,32032,0
393,pvz12,pvz,13,1,0.07692307692307693,0,7423,32032,0
393,pvz13,pvz,15,4,0.26666666666666666,0,7423,32032,0
393,pvz14,pvz,11,5,0.45454545454545453,0,7423,32032,0
393,pvz15,pvz,11,5,0.45454545454545453,0,7423,32032,0
393,pvz16,pvz,6,10,1.6666666666666667,1,7423,32032,0
393,pvz17,pvz,6,5,0.8333333333333334,0,7423,32032,0
393,pvz18,pvz,12,6,0.5,0,7423,32032,0
393,pvz19,pvz,7,5,0.7142857142857143,0,7423,32032,0
394,wh0,warehouse,33,953,28.87878787878788,1,7454,32120,0
394,wh1,warehouse,36,10,0.2777777777777778,0,7454,32120,0
394,wh2,warehouse,26,1968,75.6923076923077,1,7454,32120,0
394,wh3,warehouse,29,1644,56.689655172413794,1,7454,32120,0
394,hub0,hub,21,613,29.19047619047619,1,7454,32120,0
394,hub1,hub,15,12,0.8,0,7454,32120,0
394,hub2,hub,22,620,28.181818181818183,1,7454,32120,0
394,hub3,hub,11,324,29.454545454545453,1,7454,32120,0
394,hub4,hub,11,326,29.636363636363637,1,7454,32120,0
394,hub5,hub,23,640,27.82608695652174,1,7454,32120,0
394,hub6,hub,10,260,26.0,1,7454,32120,0
394,pvz0,pvz,12,5,0.4166666666666667,0,7454,32120,0
394,pvz1,pvz,7,2,0.2857142857142857,0,7454,32120,0
394,pvz2,pvz,10,7,0.7,0,7454,32120,0
394,pvz3,pvz,10,4,0.4,0,7454,32120,0
394,pvz4,pvz,7,0,0.0,0,7454,32120,0
394,pvz5,pvz,5,1,0.2,0,7454,32120,0
394,pvz6,pvz,8,3,0.375,0,7454,32120,0
394,pvz7,pvz,11,5,0.45454545454545453,0,7454,32120,0
394,pvz8,pvz,5,3,0.6,0,7454,32120,0
394,pvz9,pvz,12,4,0.3333333333333333,0,7454,32120,0
394,pvz10,pvz,14,6,0.42857142857142855,0,7454,32120,0
394,pvz11,pvz,10,4,0.4,0,7454,32120,0
394,pvz12,pvz,13,4,0.3076923076923077,0,7454,32120,0
